hcp_id,specialty,practice_type,region,base_sales,engagement_score,innovation_score,calls,treatment,sales
4583,Endocrinology,Academic,Semi-Urban,81.55277128443151,0.10347922665377307,0.07265868715610746,1,0,82.92151429636306
4584,Cardiology,Private,Urban,131.6640835656666,0.4636021795633437,0.5015890466733597,0,0,133.43844202186773
4585,Neurology,Private,Semi-Urban,111.29134389354401,0.6480483734780687,0.1248556531781404,2,0,114.01415709386347
4586,Endocrinology,Academic,Semi-Urban,125.85495263288658,0.012113116099891519,0.8385877581990512,2,0,121.32145213655828
4587,Endocrinology,Private,Urban,75.50349819858016,0.33234056001518053,0.7594868026364567,3,1,81.81391899121326
4588,Endocrinology,Hospital,Semi-Urban,105.76838149818067,0.3935144201304498,0.07407357821724214,5,1,110.99150799572078
4589,Neurology,Academic,Semi-Urban,110.16598132299615,0.4637148457639457,0.8363503547279342,3,1,116.77376304889124
4590,Neurology,Hospital,Semi-Urban,83.35642754270745,0.3016841936744553,0.3249584924246226,4,1,88.90689009988205
4591,Cardiology,Private,Urban,129.75676932050402,0.6669222584658733,0.3528597428773309,2,0,136.97190753595504
4592,Neurology,Private,Urban,95.08959764890862,0.9447092237258122,0.17980357424156157,7,1,101.06042487138755
4593,Neurology,Academic,Semi-Urban,109.07270584234983,0.9139981760397153,0.835304121492478,4,1,110.25471468592237
4594,Endocrinology,Private,Semi-Urban,88.99483234696666,0.6643934148090167,0.4047057638484248,8,1,90.31905614651548
4595,Neurology,Academic,Urban,76.11184964285918,0.5068840661442501,0.0488358706803137,3,1,74.92952905244928
4596,Endocrinology,Academic,Semi-Urban,118.26120188368633,0.8258151264416593,0.966249627826163,6,1,122.621126595827
4597,Endocrinology,Academic,Urban,107.58142094808714,0.8359371878585635,0.2558872139608622,2,0,100.642596310641
4598,Neurology,Academic,Semi-Urban,104.74503374239579,0.829573052819695,0.936177277906472,5,1,116.62064407179835
4599,Cardiology,Academic,Urban,94.43662689804111,0.1578459378693997,0.3012383626467605,5,1,90.46283387901173
4600,Cardiology,Hospital,Rural,107.03659286639204,0.02543234136194017,0.8314265946981141,5,1,117.39864432301681
4601,Neurology,Academic,Rural,125.32474875244833,0.9831934097481101,0.6642194924591908,2,0,117.23988164885269
4602,Cardiology,Hospital,Urban,86.32380921721698,0.9596541957209741,0.8612834319895647,1,0,90.21613927258832
4603,Endocrinology,Private,Rural,111.20545319977782,0.5643784608887631,0.9761179867028973,4,1,122.05689975031346
4604,Endocrinology,Academic,Semi-Urban,104.0498050201812,0.9930637167173607,0.8714836834566128,4,1,112.5436428129306
4605,Neurology,Private,Urban,96.31170852608125,0.7705470447678606,0.4036651615000205,4,1,97.36206077370326
4606,Cardiology,Academic,Urban,67.08886721002784,0.5173801834534505,0.8145034814951627,5,1,70.6556036735882
4607,Cardiology,Hospital,Semi-Urban,99.76014972888323,0.3893310671432224,0.7116508103070931,2,0,99.85204429131603
4608,Endocrinology,Hospital,Semi-Urban,113.45377049217322,0.5928632094935181,0.06160367083165341,2,0,115.76263377672551
4609,Neurology,Hospital,Urban,106.47944838149816,0.5158021016654792,0.9297600977376241,1,0,105.58064159349115
4610,Cardiology,Private,Semi-Urban,71.22652005217977,0.9938025267011961,0.4659610916268312,1,0,71.06470149911368
4611,Neurology,Academic,Urban,124.94110294907327,0.490460316009237,0.1344505656962559,3,1,126.76790942164001
4612,Cardiology,Private,Semi-Urban,132.9584033058949,0.8359210861871572,0.425378097198146,4,1,137.72014046755677
4613,Endocrinology,Hospital,Urban,97.81005402036912,0.8136238231382413,0.6031412451214775,2,0,93.37019035398147
4614,Endocrinology,Private,Semi-Urban,146.22152681650286,0.0714062735057901,0.5729461250839096,3,1,145.37013426583547
4615,Neurology,Hospital,Semi-Urban,83.40899610195764,0.08700676731063117,0.574793646786303,6,1,86.1641201820696
4616,Endocrinology,Hospital,Rural,74.55802034460456,0.6598101148013962,0.25583928315173365,2,0,65.9159219685469
4617,Cardiology,Hospital,Rural,79.70356395386236,0.2591080067353013,0.632702449421189,2,0,78.98328558782485
4618,Endocrinology,Academic,Rural,104.90277543289203,0.6575270346971065,0.9074148337776627,4,1,112.26932664629054
4619,Neurology,Academic,Semi-Urban,64.43303377646035,0.14462589431353,0.3886669465516007,2,0,63.97602003079096
4620,Neurology,Hospital,Urban,93.78174293581729,0.3970682272058039,0.6305802826201098,4,1,98.41099482413858
4621,Neurology,Private,Semi-Urban,158.69100667050375,0.10247026632558398,0.24398700700724618,2,0,159.70316427766056
4622,Cardiology,Private,Rural,69.9235118200052,0.28209307681563933,0.04828102018870184,5,1,75.2784350036739
4623,Cardiology,Academic,Semi-Urban,89.05780980833391,0.08829859010767127,0.5857313639194052,1,0,89.85105316392698
4624,Cardiology,Hospital,Rural,79.27863399852194,0.9705786551976789,0.047549802185225865,3,1,92.10019593021104
4625,Cardiology,Private,Rural,94.30365731432067,0.39505843451227507,0.7235845949204733,4,1,99.25980669072543
4626,Cardiology,Hospital,Urban,93.03685758881056,0.901188767898186,0.6703526978017641,3,1,100.90188353475891
4627,Endocrinology,Private,Urban,86.60877540534106,0.9711717690288483,0.3693250189013154,0,0,85.68292290751721
4628,Cardiology,Academic,Rural,96.8739047926104,0.9095626601275719,0.41129010964798185,3,1,101.83980679672273
4629,Cardiology,Hospital,Rural,112.66411179103034,0.4549596643662088,0.9177609364772998,3,1,113.8862979267917
4630,Endocrinology,Hospital,Semi-Urban,127.7069167960253,0.7788972975820573,0.013133625523062742,3,1,129.60357803828342
4631,Cardiology,Private,Rural,94.31149027773056,0.15369948375502596,0.563303380822992,1,0,90.16387168924305
4632,Neurology,Private,Semi-Urban,100.1157032201744,0.09483261381920882,0.9233611257344634,3,1,110.75765403298668
4633,Cardiology,Private,Rural,109.26511656759422,0.876901467830728,0.9139872477695967,4,1,117.37499409934388
4634,Cardiology,Hospital,Urban,75.28443166739007,0.031120145703248392,0.5846557638246925,1,0,78.13487264153196
4635,Neurology,Academic,Urban,96.94697997676049,0.9723273508971699,0.38122999890959797,0,0,88.21893402996179
4636,Neurology,Academic,Rural,89.8893900437478,0.6721338800641129,0.09890352633237398,7,1,84.27768707390203
4637,Neurology,Private,Semi-Urban,119.03865947517707,0.41961302140060885,0.1737842038123505,3,1,119.58171050877056
4638,Neurology,Academic,Semi-Urban,135.03650903971663,0.1413753263810552,0.6796733552036615,2,0,127.93583144866913
4639,Cardiology,Private,Semi-Urban,84.45874933673943,0.7232311509547122,0.01663408380976783,2,0,70.34142548983769
4640,Neurology,Academic,Rural,125.59980460241515,0.5631117544033528,0.8834855764079825,1,0,129.60337738113614
4641,Neurology,Hospital,Rural,70.83255113717141,0.7111270074465693,0.5879344701458835,3,1,77.5265620536518
4642,Endocrinology,Private,Urban,104.01347369284944,0.417922205628921,0.04514666226476416,3,1,99.51295939430061
4643,Neurology,Academic,Urban,105.19993619145285,0.06626008306091169,0.23976742019163255,2,0,105.81609475664045
4644,Neurology,Hospital,Rural,70.32171112306109,0.31497220055072694,0.5942009105676547,4,1,83.42197665677298
4645,Endocrinology,Academic,Urban,83.43146436816437,0.3150207532146908,0.035601265459815123,4,1,77.91139034496929
4646,Endocrinology,Hospital,Semi-Urban,81.48558309061377,0.008679158337660864,0.7799874019577623,4,1,89.97791154537981
4647,Cardiology,Hospital,Semi-Urban,73.77201540979945,0.009581015098923507,0.9199220668306032,1,0,71.49547344098461
4648,Endocrinology,Academic,Rural,46.675641793525344,0.3307582872004433,0.9612203933019373,4,1,49.38828506308325
4649,Cardiology,Academic,Semi-Urban,95.85501103537447,0.7276233847992125,0.7336592469005252,5,1,95.43688621311732
4650,Endocrinology,Hospital,Rural,98.26452330385533,0.6240437304168749,0.8568254708395171,1,0,98.97640234210492
4651,Endocrinology,Hospital,Semi-Urban,98.1074905478918,0.23901764670650905,0.6107074623297364,6,1,105.90867816591582
4652,Cardiology,Hospital,Rural,115.31412208927703,0.6027626521721712,0.45854366454157447,1,0,116.86683434215831
4653,Endocrinology,Private,Semi-Urban,61.243373608808646,0.6473775955594916,0.7131347533722072,7,1,65.66695198160069
4654,Cardiology,Hospital,Semi-Urban,92.378997642418,0.522569922824999,0.224180664262695,2,0,89.14118212667081
4655,Endocrinology,Private,Urban,151.1995581170887,0.5213539751868225,0.10978432619555023,4,1,159.96445723508413
4656,Neurology,Hospital,Urban,117.73511825925574,0.36974787306263923,0.7618509761288986,2,0,114.94240878743328
4657,Endocrinology,Private,Urban,117.84927338455391,0.12339436375323676,0.958186792985869,3,1,118.17954347839103
4658,Cardiology,Hospital,Urban,79.66811076234518,0.3854838000504246,0.5774793323280235,3,1,73.89746528665157
4659,Endocrinology,Hospital,Urban,96.08192191360703,0.3453343161468275,0.48254237099786035,4,1,106.28873701747438
4660,Cardiology,Hospital,Urban,54.00278680805226,0.5919725928760583,0.5344042312721845,5,1,47.97866039800639
4661,Cardiology,Academic,Rural,111.70964614608364,0.8562601687666084,0.4784641843848325,4,1,121.42253859954162
4662,Neurology,Academic,Rural,128.00598137379538,0.375375164840385,0.4422002811772382,1,0,131.00209940637137
4663,Neurology,Hospital,Urban,71.00404782115928,0.7097352778996852,0.9470356941462128,2,0,68.60109108336795
4664,Cardiology,Private,Rural,76.82231355452853,0.8118303774964685,0.4797631911282484,2,0,77.96030418017445
4665,Endocrinology,Private,Urban,99.35943932991552,0.21175151373079615,0.08110244101397857,5,1,100.72901893443938
4666,Cardiology,Hospital,Rural,103.06588003762052,0.9016501768797186,0.7655166790702365,3,1,120.93578504159764
4667,Cardiology,Academic,Semi-Urban,89.16549041905623,0.0704449381793606,0.3915616034079147,6,1,100.13477351433644
4668,Endocrinology,Private,Rural,83.69260841714882,0.9017193387976908,0.7106935457488837,7,1,93.6425008389852
4669,Endocrinology,Academic,Rural,83.90685473571742,0.16363289262919012,0.5795693595744067,4,1,88.56100909866862
4670,Endocrinology,Private,Rural,99.01937612370403,0.33716960283431563,0.7131800651558505,6,1,106.93006998356435
4671,Endocrinology,Hospital,Semi-Urban,111.72274386930724,0.6052352201681633,0.06199395703567956,1,0,112.8985455255865
4672,Cardiology,Academic,Urban,99.01395511257861,0.9056833657708252,0.03387332266782306,4,1,101.67991866710926
4673,Cardiology,Private,Rural,97.10280414834212,0.25570144056523525,0.3785416248511412,7,1,96.51132250178763
4674,Neurology,Hospital,Rural,64.81491447455292,0.7635739134665755,0.6931661378219408,6,1,70.23236172502347
4675,Cardiology,Hospital,Semi-Urban,117.34117350743165,0.7104358082408693,0.2236825269059941,0,0,121.2382185166258
4676,Endocrinology,Hospital,Urban,98.97219644006152,0.15970876214216712,0.43340071796257207,5,1,99.89377594597131
4677,Neurology,Academic,Rural,91.26747536826933,0.47946394458432795,0.9808102639729744,4,1,100.06221952490203
4678,Endocrinology,Academic,Semi-Urban,105.102766808754,0.4815050931776321,0.2148745545173455,2,0,102.52584141244309
4679,Cardiology,Hospital,Urban,83.12380286090183,0.3046118146566501,0.8479434617713636,4,1,86.04363255041686
4680,Neurology,Academic,Urban,91.682814438486,0.7799213165357953,0.8254608848111966,4,1,89.97047079963906
4681,Endocrinology,Private,Rural,102.15175288149845,0.9259338523730986,0.8913521852889884,5,1,113.3444096510641
4682,Neurology,Hospital,Rural,86.42890612657135,0.7165724586028168,0.9151417436287872,2,0,77.65181362555488
4683,Neurology,Hospital,Rural,67.0864923965253,0.9729547330228147,0.5073201923981322,1,0,69.4880460366084
4684,Cardiology,Academic,Rural,63.83055633183628,0.05046847108161234,0.6819337831955757,2,0,56.99101537163948
4685,Endocrinology,Hospital,Semi-Urban,108.914656422079,0.03722268508939519,0.6188909120156943,4,1,107.37879435604378
4686,Neurology,Private,Semi-Urban,99.37782426438814,0.8938586774932468,0.30894854036555697,3,1,98.6908850340527
4687,Neurology,Academic,Rural,98.67060537257315,0.8978003696966024,0.27978758615470734,4,1,107.06014811197072
4688,Endocrinology,Academic,Urban,76.7639454860585,0.10712078508788236,0.3415699695010913,2,0,70.70903712217249
4689,Neurology,Hospital,Rural,99.58901329725408,0.35744604906892463,0.21845773200769214,3,1,100.82664902144742
4690,Neurology,Hospital,Urban,91.99090815580395,0.8353945781128532,0.7573835504927955,2,0,89.90292832761672
4691,Neurology,Hospital,Urban,87.99876243457263,0.12854067750164588,0.9645728684265158,3,1,89.92886713970172
4692,Endocrinology,Academic,Urban,98.49898490959708,0.2674280726092071,0.8677717418380783,5,1,105.38038461371924
4693,Endocrinology,Hospital,Semi-Urban,105.92861866385739,0.6809960368579531,0.21794040408838056,3,1,108.42284416413106
4694,Endocrinology,Private,Urban,134.99805968408498,0.9818990544779979,0.051915470712179834,5,1,135.48726707463473
4695,Endocrinology,Hospital,Urban,111.30586633436423,0.7971388400703923,0.757093907072175,3,1,110.9221358880117
4696,Cardiology,Hospital,Semi-Urban,117.15125364003633,0.7773176228143873,0.3902138059086162,1,0,112.38854852132366
4697,Neurology,Academic,Urban,122.09310140749295,0.34266266369113685,0.8246126161667149,5,1,118.23482668686216
4698,Endocrinology,Hospital,Urban,84.71954754462033,0.6613430716714742,0.7792357965864521,4,1,86.8232237758918
4699,Neurology,Academic,Rural,93.58230858065689,0.11308828893082801,0.6254102519990077,4,1,104.4736039006097
4700,Neurology,Hospital,Urban,81.90178943635917,0.9922670331834992,0.2553393343793954,2,0,82.80077806787448
4701,Cardiology,Private,Urban,86.3635619532919,0.48058431775399024,0.10403576783014701,5,1,86.61181858716606
4702,Endocrinology,Private,Urban,91.43515151744299,0.6388078682643784,0.2526483260561352,4,1,84.83282368836879
4703,Endocrinology,Academic,Urban,85.88689435160755,0.8761718986814537,0.5097596953454672,5,1,94.63760528096279
4704,Neurology,Academic,Urban,104.48204914791319,0.0009649618435639828,0.979462975642382,5,1,115.3903219037231
4705,Endocrinology,Hospital,Semi-Urban,108.65686262079507,0.975982427596308,0.06368724020035865,2,0,104.47339393866845
4706,Neurology,Hospital,Urban,73.87714669327924,0.35915931217019315,0.2000720008159318,0,0,68.99562133920622
4707,Neurology,Private,Urban,93.75836297631506,0.33959074139582635,0.6272794576924252,4,1,103.10585481568698
4708,Cardiology,Hospital,Semi-Urban,93.9773674844411,0.14506333609265387,0.3043643946670277,1,0,95.91379013368584
4709,Cardiology,Private,Semi-Urban,70.55187342048018,0.8581844102835411,0.8585042994398843,4,1,86.01324676729939
4710,Cardiology,Academic,Urban,84.67709167554129,0.8708395358672405,0.13941698706559502,6,1,91.87909576752865
4711,Neurology,Hospital,Urban,117.46904662308259,0.019988998944890257,0.9631575235839414,0,0,107.85632973409298
4712,Endocrinology,Academic,Urban,117.21155018960118,0.05572522087331633,0.9123748915165268,3,1,127.8948305091103
4713,Cardiology,Hospital,Rural,67.41620308748608,0.9183416606336705,0.8875290560107212,1,0,68.06856528987029
4714,Endocrinology,Private,Rural,109.44258014324156,0.12286813227740156,0.1730690417634161,4,1,110.79126573049433
4715,Cardiology,Academic,Urban,70.59425245995709,0.6209274639669589,0.3294961242526443,3,1,72.26797633892127
4716,Cardiology,Academic,Semi-Urban,91.97035211871913,0.6196504501683159,0.8040968422335274,5,1,97.45895029939079
4717,Neurology,Hospital,Urban,98.05361404615284,0.8697303351086543,0.8078080655599461,1,0,90.45302818133754
4718,Cardiology,Academic,Semi-Urban,115.05550740966251,0.5726541054256784,0.7051754152071323,1,0,121.9812162212372
4719,Cardiology,Private,Semi-Urban,96.50824020005581,0.4340114113106288,0.4480508815337517,4,1,97.28263530212925
4720,Neurology,Academic,Semi-Urban,79.72275131880275,0.9743807825910455,0.3115892706734371,3,1,82.64580537175567
4721,Endocrinology,Academic,Urban,76.32116918745668,0.22881547599897,0.9629579361817271,0,0,79.20905418234138
4722,Cardiology,Hospital,Urban,103.35977334913312,0.26271801768318326,0.139262269888346,3,1,111.592554790275
4723,Neurology,Academic,Semi-Urban,87.32401062011884,0.08476965479860799,0.04375406096195611,3,1,87.37875237097907
4724,Cardiology,Hospital,Rural,91.82612767779253,0.9753168171549442,0.009130519989861141,4,1,95.7966563546308
4725,Neurology,Hospital,Rural,119.40929186951936,0.7063602088376154,0.7750269096336885,4,1,132.40997406172374
4726,Endocrinology,Academic,Rural,108.6979586229878,0.012097087491401037,0.05670514596673948,2,0,111.52909344461169
4727,Endocrinology,Private,Semi-Urban,131.73791687176637,0.7043140275790375,0.5386436044719121,1,0,134.08332609975187
4728,Neurology,Hospital,Urban,79.6360515864614,0.4041361111136923,0.3672924410673024,6,1,66.21413332316075
4729,Neurology,Academic,Semi-Urban,85.81617054473821,0.9675496917353414,0.14690789007220695,4,1,87.9647833236015
4730,Neurology,Hospital,Rural,103.67374658757923,0.27738750216239305,0.7405954868872031,5,1,109.05158476507695
4731,Endocrinology,Private,Urban,136.375950198329,0.7102863387138983,0.055006831043934556,2,0,137.16717699266792
4732,Cardiology,Private,Semi-Urban,84.10269227908103,0.6274341503743958,0.31839383858545234,6,1,92.15752352649021
4733,Endocrinology,Hospital,Semi-Urban,100.76821292409679,0.012049974896248705,0.562191225420091,2,0,94.65213679244454
4734,Neurology,Private,Rural,126.42460185515841,0.8852169293323735,0.4024157233562522,1,0,121.30873547699116
4735,Neurology,Academic,Semi-Urban,100.99842030282238,0.1396126603529665,0.25914819865920014,1,0,105.8596057466159
4736,Endocrinology,Academic,Urban,120.40007709272328,0.6635887789978331,0.9260010047060467,2,0,125.84733797809093
4737,Neurology,Hospital,Rural,139.14978845371454,0.775548450794289,0.9309703884986641,2,0,133.97916056077432
4738,Endocrinology,Private,Rural,105.90247672605682,0.630927646498461,0.4160945396092264,1,0,107.24820561380841
4739,Neurology,Academic,Urban,109.16961247602767,0.09711386751365891,0.3937444167614199,2,0,107.94962540029354
4740,Cardiology,Academic,Rural,114.8589012576024,0.9751791362546911,0.3073850474867009,1,0,111.63764371896501
4741,Cardiology,Academic,Semi-Urban,81.91257004200591,0.23681791452122236,0.8557561929123605,0,0,75.91485466277587
4742,Neurology,Hospital,Semi-Urban,70.36866556252293,0.627864769943869,0.5679152859949044,3,1,70.60780719512806
4743,Endocrinology,Hospital,Rural,103.1690478319257,0.7971780582613112,0.08952221290245521,0,0,99.06107105413285
4744,Cardiology,Academic,Urban,87.49741244350868,0.9392360099065117,0.8533207031183675,5,1,100.34021303903411
4745,Endocrinology,Academic,Semi-Urban,121.05516439927248,0.6040105292559078,0.5348862699570007,3,1,128.01824118518954
4746,Neurology,Private,Urban,106.28594320738283,0.25905414916311564,0.41559180410590846,4,1,108.56181644916106
4747,Endocrinology,Private,Semi-Urban,120.71622806687056,0.8366390174069664,0.3378649436435579,5,1,119.31558250222344
4748,Cardiology,Private,Semi-Urban,75.96702200304391,0.1632199659500715,0.09942659031294487,2,0,82.59077532428091
4749,Endocrinology,Hospital,Rural,120.03072866987407,0.022282428071070615,0.9567021564008694,4,1,132.09593486393197
4750,Endocrinology,Academic,Rural,54.02483430487629,0.9081488584424017,0.7412435174723017,3,1,61.68187677096892
4751,Neurology,Hospital,Urban,77.60779711611463,0.575388958054606,0.1317775630989807,1,0,78.27168469141124
4752,Neurology,Academic,Rural,112.64476878683493,0.06964149081131865,0.5112688191348344,5,1,116.08713725513789
4753,Neurology,Private,Semi-Urban,89.94877165783019,0.5797293871230053,0.555575197786287,3,1,98.16785005928996
4754,Cardiology,Private,Semi-Urban,91.87396510657385,0.14501416832244862,0.1678887570307558,5,1,85.84339873536427
4755,Cardiology,Private,Urban,102.1446855506114,0.03138600639686506,0.4272215288623039,2,0,96.82101595115765
4756,Neurology,Private,Urban,128.4391001426089,0.11652404749075418,0.645746115454008,4,1,126.016933340408
4757,Neurology,Academic,Semi-Urban,61.56461047009159,0.7751074285059703,0.2840105718147601,3,1,62.96047401020578
4758,Cardiology,Private,Rural,124.97412725395723,0.7556609048135998,0.33160895488994835,3,1,130.42581848601301
4759,Cardiology,Academic,Rural,126.14920238282744,0.6043181349152832,0.12202847706500808,1,0,131.23777475470723
4760,Cardiology,Academic,Urban,89.91252756077279,0.20932828991280572,0.41324064432575613,2,0,94.56549640015295
4761,Cardiology,Hospital,Urban,86.10230386023247,0.7389670657953086,0.5838572847082947,3,1,81.38066962563644
4762,Neurology,Private,Semi-Urban,97.64058647006595,0.4080452672150676,0.11652554069931698,5,1,108.90316319700472
4763,Cardiology,Private,Semi-Urban,85.67656594797756,0.51075361712634,0.6147843588350356,3,1,101.33667353734631
4764,Neurology,Hospital,Urban,106.89553140905657,0.8976406933263213,0.3977932147528124,2,0,115.10768011945078
4765,Endocrinology,Academic,Semi-Urban,109.50024500703665,0.4578575237381254,0.6781822543908081,2,0,106.0520327821727
4766,Endocrinology,Private,Urban,68.9218095084527,0.6263661538514906,0.314836975516826,3,1,67.91258466220224
4767,Cardiology,Academic,Urban,81.59287649057924,0.961751491837908,0.5684992382916041,3,1,77.4448147748593
4768,Endocrinology,Hospital,Rural,76.29721941882251,0.4513898988339974,0.6128028482598014,3,1,82.14754762903365
4769,Endocrinology,Academic,Urban,104.2937497939504,0.5607278981926902,0.6905073991461447,2,0,105.65451296008737
4770,Endocrinology,Private,Semi-Urban,117.44664218806736,0.584414624883448,0.7569389835372993,2,0,115.62671363867159
4771,Cardiology,Academic,Rural,78.53129012334536,0.2407115588727543,0.13635170989990797,2,0,73.96374284464488
4772,Cardiology,Academic,Rural,117.3055221235266,0.7369220622829524,0.9652427422002774,1,0,118.41747239596188
4773,Endocrinology,Private,Semi-Urban,81.50400988818168,0.7266370282738476,0.8436454156537618,2,0,80.65822806471596
4774,Neurology,Private,Semi-Urban,114.37243919925264,0.21355674149568205,0.5623187825986172,3,1,119.77208393332721
4775,Endocrinology,Academic,Semi-Urban,94.32537140948175,0.013338044834512619,0.890358870778358,3,1,106.62568432538717
4776,Cardiology,Academic,Urban,91.16598588538112,0.998941570568453,0.3824329679807493,2,0,94.51217382035793
4777,Cardiology,Hospital,Rural,122.8490107495343,0.5815877329606897,0.034286551606133475,3,1,125.97781968746787
4778,Cardiology,Private,Urban,135.75381462116178,0.18103204237600135,0.7270313808679431,5,1,138.92210633881587
4779,Endocrinology,Academic,Urban,61.1650111686965,0.2835654825146794,0.94334414935536,3,1,59.54269806825782
4780,Neurology,Private,Urban,111.98871359548833,0.6177920422090999,0.16185466357530232,4,1,112.39228329227033
4781,Cardiology,Hospital,Urban,103.54668484336588,0.13761558104808036,0.6438739470163355,7,1,106.73529039297807
4782,Cardiology,Academic,Rural,113.15765015000714,0.03728063710895646,0.8134255606523169,0,0,117.769355796956
4783,Endocrinology,Academic,Rural,71.22971471272432,0.7984798344547435,0.905067051638083,6,1,81.50325834034156
4784,Neurology,Academic,Urban,78.31358689273051,0.7158462443519168,0.276527759115186,3,1,78.55111718589109
4785,Endocrinology,Private,Semi-Urban,86.57140549870704,0.3096016481329835,0.12873380938473156,2,0,93.44220350736526
4786,Cardiology,Hospital,Rural,104.26131537402655,0.05849137777456914,0.2478501138759348,2,0,94.51512461938708
4787,Neurology,Private,Urban,85.34692499065149,0.4862709108480776,0.5777216410191356,3,1,90.53694056036275
4788,Neurology,Academic,Semi-Urban,93.53954221612531,0.27618628992555894,0.9187282564955316,1,0,88.76396231066246
4789,Cardiology,Hospital,Semi-Urban,116.61055845099216,0.39777921731364774,0.5825358111985062,3,1,128.37580733191015
4790,Neurology,Academic,Urban,140.97627238196668,0.2739693463756029,0.9196213008359965,2,0,145.9303797498928
4791,Neurology,Academic,Rural,115.18400518706373,0.17526761992592432,0.7700370236912191,3,1,112.2073762987673
4792,Endocrinology,Private,Semi-Urban,117.18790408677756,0.38698978683638885,0.5983894641678092,4,1,116.32024020753575
4793,Cardiology,Academic,Rural,96.36297910959934,0.9648941234778153,0.021798509263329602,3,1,90.70377652293868
4794,Cardiology,Hospital,Rural,82.18793195457155,0.26622786700996703,0.33307576787614124,0,0,85.97844348111326
4795,Cardiology,Academic,Semi-Urban,93.48084014542978,0.3359666440469845,0.057459557224906255,4,1,97.0382540488143
4796,Cardiology,Academic,Urban,98.84195497224304,0.32924203352463066,0.32224235027402837,1,0,103.38015245343098
4797,Cardiology,Private,Semi-Urban,76.79724370461247,0.4802888197905403,0.0623334981584408,3,1,65.22171458295287
4798,Neurology,Hospital,Semi-Urban,116.30241370905622,0.8435055387927836,0.16781586145006244,8,1,115.57129274427889
4799,Endocrinology,Private,Rural,130.38901069137745,0.402122591549645,0.4106859162424089,4,1,137.3220997500937
4800,Cardiology,Academic,Urban,102.4484384943449,0.8061479640330419,0.5148847454329807,5,1,111.82186184043242
4801,Endocrinology,Private,Rural,121.68147954500238,0.11501210943253715,0.21714168829285485,6,1,121.37101897783339
4802,Endocrinology,Private,Semi-Urban,124.16864286090909,0.8949072046821132,0.7325773792579889,2,0,125.60587622848247
4803,Neurology,Private,Urban,79.30699553311783,0.18530408352393457,0.5903646218670198,3,1,84.72740445156552
4804,Cardiology,Private,Urban,65.24387932999718,0.03920149908252746,0.6917605307632778,5,1,74.54813258664952
4805,Neurology,Academic,Urban,90.0196832976483,0.15835448037706334,0.7327656810934132,3,1,84.3809805671813
4806,Cardiology,Academic,Urban,101.91765398256344,0.19074979129065195,0.7269203385810236,3,1,103.06261931923248
4807,Neurology,Hospital,Urban,76.07736488453668,0.5085041276133591,0.9362339011968529,4,1,72.67271648888399
4808,Endocrinology,Private,Semi-Urban,128.4444716535677,0.44993829275305575,0.23722033391466701,3,1,133.27945063780768
4809,Cardiology,Private,Semi-Urban,138.97603130501173,0.7158744169317086,0.2701556392312682,5,1,135.2366746601868
4810,Endocrinology,Hospital,Semi-Urban,103.58393896454683,0.050951085793663475,0.09420106800215067,4,1,104.20566931286078
4811,Endocrinology,Private,Rural,80.3640535118797,0.4977062513760845,0.5925863574311031,5,1,85.40315036739402
4812,Neurology,Hospital,Urban,109.72590697011431,0.3324712269233808,0.3951855076378654,4,1,106.651167079127
4813,Cardiology,Academic,Urban,80.30119421296222,0.6307063320910085,0.49619888066776285,5,1,87.68287750243493
4814,Endocrinology,Hospital,Semi-Urban,122.86187098041731,0.043699724125018435,0.1698214577141398,2,0,124.03492675662038
4815,Neurology,Private,Urban,95.37136817506011,0.034934808918159366,0.6490602505713831,3,1,96.95599973285262
4816,Cardiology,Hospital,Rural,114.54505712358178,0.4272516013962966,0.6190193606394512,2,0,111.08062978003164
4817,Cardiology,Academic,Urban,118.0379452197918,0.811339479201512,0.26478442693201953,2,0,117.05151036990341
4818,Endocrinology,Private,Urban,110.75916027680387,0.6710940641352746,0.46541669042607403,1,0,106.21681714077992
4819,Cardiology,Academic,Rural,135.70561459543322,0.016706091911565912,0.8943009381072797,2,0,134.13888291772213
4820,Endocrinology,Academic,Semi-Urban,103.56546232192842,0.17847209421412236,0.7734990343257986,5,1,108.02736193742635
4821,Cardiology,Hospital,Semi-Urban,89.93609366101413,0.22673146451744297,0.22694387676333172,2,0,102.90080416128225
4822,Neurology,Academic,Urban,57.9562089769692,0.4230589275451947,0.8788548524996034,3,1,61.23753286579265
4823,Endocrinology,Private,Rural,54.32077551471619,0.5867156839217995,0.06731297342154285,3,1,52.86431029412652
4824,Endocrinology,Academic,Semi-Urban,113.04076210444137,0.21646017389728966,0.4139285660554123,2,0,106.6095236462776
4825,Cardiology,Academic,Semi-Urban,96.32311882658372,0.38251422447229766,0.08011822753739606,4,1,101.06792964873719
4826,Cardiology,Hospital,Semi-Urban,83.69208386210015,0.5839433939937642,0.9242141941864884,0,0,78.46306405506319
4827,Endocrinology,Academic,Urban,77.72189662221119,0.38343530390164904,0.040702441820043345,1,0,79.62467721920468
4828,Cardiology,Hospital,Rural,114.81908673342933,0.14316942138463218,0.151240296107912,3,1,122.92041006375345
4829,Neurology,Hospital,Urban,80.32929908107755,0.4916611255382236,0.9150399438365512,4,1,88.17476098535153
4830,Cardiology,Private,Semi-Urban,132.61321974284314,0.3239941959538054,0.5821576449006293,4,1,131.8166903087762
